time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/learning_rate
153600,0.8678571700000001,311,493,23.89,75,-0.0010718218982219696,-0.4236304246820509,-0.01049060327350162,0.011830177,740,0.091259765625,0.1761302947998047,0.017658524632861373,0.2,0.0003
155648,0.8851429000000002,315,493,24.34,76,-0.030409328639507294,-0.38114167135208843,-0.009683691855752841,0.027439607,750,0.093603515625,0.4066741466522217,0.004699259154949687,0.2,0.0003
157696,0.8710357100000001,319,493,22.79,77,-0.004088889341801405,-0.3892013983801007,-0.00887087912124116,0.01672583,760,0.119287109375,0.3487001657485962,0.00788483646538225,0.2,0.0003
159744,0.88539282,324,493,24.08,78,-0.01291513442993164,-0.3919080448336899,-0.0069386087969178336,0.022412285,770,0.0810546875,0.23856830596923828,0.012309677201483283,0.2,0.0003
161792,0.8806428900000001,328,492,25.4,79,-0.019167063757777214,-0.374391904566437,-0.008325421738845762,0.03279034,780,0.08486328125,0.3265606164932251,0.007481997598370071,0.2,0.0003
163840,0.84228573,332,492,22.23,80,0.007450506091117859,-0.41151578417047857,-0.009453648482303834,0.01660943,790,0.10009765625,0.2791646718978882,0.007067479653051123,0.2,0.0003
165888,0.86571427,336,492,23.94,81,0.00511957798153162,-0.4271245283074677,-0.004688930255360902,0.014670737,800,0.092724609375,0.32428544759750366,0.010502273128804519,0.2,0.0003
167936,0.8393928599999998,340,492,23.78,82,0.039175283163785934,-0.42631341647356746,-0.007559440334443934,0.02318931,810,0.07490234375,0.37741297483444214,0.006816503679510788,0.2,0.0003
169984,0.87378574,345,492,25.32,83,0.0013019978068768978,-0.4204974204301834,-0.00697133572466555,0.010391339,820,0.078515625,0.20640015602111816,0.014722066451940918,0.2,0.0003
172032,0.87285721,349,492,25.37,84,0.00754224369302392,-0.4145521969534457,-0.008150242362899008,0.009856056,830,0.067529296875,0.20030254125595093,0.01325500476596062,0.2,0.0003
174080,0.87549997,353,492,24.1,85,-0.00797433964908123,-0.4166224949061871,-0.003971640163217671,0.016295861,840,0.061083984375,0.23213791847229004,0.013058923038624926,0.2,0.0003
176128,0.88417857,357,492,21.71,86,0.01238078624010086,-0.4310213322751224,-0.005544331575219985,0.020624775,850,0.06533203125,0.31611067056655884,0.009655016433316631,0.2,0.0003
178176,0.8329285600000002,361,492,22.43,87,0.016590602695941925,-0.4199095730669796,-0.00989934494937188,0.012326604,860,0.09306640625,0.34922564029693604,0.009058665104021202,0.2,0.0003
180224,0.8607856599999999,366,492,22.89,88,-0.0020464519038796425,-0.4143729578703642,-0.002888453158084303,0.0068502426,870,0.061376953125,0.3028488755226135,0.013772774934841437,0.2,0.0003
182272,0.8765000200000002,370,492,23.86,89,-0.0017311815172433853,-0.4107354489155114,-0.0014913371516740881,0.008127434,880,0.06845703125,0.18660563230514526,0.009901924527002847,0.2,0.0003
184320,0.8242499999999999,374,492,22.86,90,0.011187216266989708,-0.40088618705049156,-0.004402295370528009,0.0075505134,890,0.059130859375,0.3543201684951782,0.007115161095498479,0.2,0.0003
186368,0.8540000399999998,378,492,22.27,91,-0.0046449885703623295,-0.3937725114636123,-0.007688569289894076,0.013456825,900,0.0763671875,0.1807606816291809,0.02161638240359025,0.2,0.0003
188416,0.8090356999999999,382,492,22.04,92,-0.010515519417822361,-0.3877263109199703,-0.006980832256522263,0.008324148,910,0.067041015625,0.2227005958557129,0.015274158245301806,0.2,0.0003
190464,0.8227142899999998,386,492,22.99,93,0.007054566405713558,-0.3913108411245048,-0.00903292439688812,0.013875726,920,0.080908203125,0.16094636917114258,0.02352568917485769,0.2,0.0003
192512,0.8442857499999998,391,492,22.33,94,-0.022027740254998207,-0.41046389695256946,-0.010215418969164603,0.013467444,930,0.09443359375,0.2382994294166565,0.01464767854413367,0.2,0.0003
194560,0.90282145,395,492,24.59,95,0.0033270567655563354,-0.42711702259257434,-0.007403463133960031,0.021418009,940,0.081787109375,0.22025412321090698,0.0179839026517584,0.2,0.0003
196608,0.88589282,399,491,24.26,96,-0.023107321932911873,-0.44406059514731167,-0.008699872955912725,0.021412358,950,0.09228515625,0.19304698705673218,0.0028854060212324837,0.2,0.0003
198656,0.8253928500000001,404,491,22.18,97,-0.0029421732760965824,-0.45200626496225593,-0.008354156021232484,0.034299362,960,0.13046875,0.2685331702232361,0.008831014453608076,0.2,0.0003
200704,0.89871429,408,490,25.78,98,0.003691701218485832,-0.5076896159909665,-0.014345613188197603,0.031981047,970,0.133349609375,0.2738972306251526,0.015186654358694795,0.2,0.0003
